circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,totservices_outlier_flag,billdservices_outlier_flag,units_outlier_flag,load_outlier_flag,catcode_circle_mean,catcode_circle_sum,catcode_circle_std,catcode_circle_count,catcode_circle_rank,totservices_circle_mean,totservices_circle_sum,totservices_circle_std,totservices_circle_count,totservices_circle_rank,billdservices_circle_mean,billdservices_circle_sum,billdservices_circle_std,billdservices_circle_count,billdservices_circle_rank,circle_encoded,division_encoded,catcode_std,totservices_std,billdservices_std,units_std,load_std,catcode_circle_mean_std,catcode_circle_sum_std,catcode_circle_std_std,catcode_circle_count_std,catcode_circle_rank_std,totservices_circle_mean_std,totservices_circle_sum_std,totservices_circle_std_std,totservices_circle_count_std,totservices_circle_rank_std,billdservices_circle_mean_std,billdservices_circle_sum_std,billdservices_circle_std_std,billdservices_circle_count_std,billdservices_circle_rank_std,totservices_log,billdservices_log,load_log,catcode_totservices_ratio,catcode_billdservices_ratio,catcode_units_ratio,catcode_load_ratio,catcode_catcode_circle_mean_ratio
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,CHANDUPATLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.1786549963416462,4.0,2.0,,1.7777777777777777,1.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,RAIGIR (HQ),COTTAGE INDUSTRIES AND DHOBIGHATS,4,6,4.0,793.0,18.8,False,True,True,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,28.0,10.033613445378151,1194.0,29.913132078247273,119,30.0,19.0,4.0,0.0,0.0446680329274932,-0.008737245812581482,0.04848300007918312,0.0647639645503509,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.564153262743856,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-0.5451696211697759,1.9459101490553132,1.6094379124341003,2.9856819377004897,0.6666666666666666,1.0,0.005044136191677175,0.2127659574468085,1.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,WADAIGUDAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.55814461804655,4.0,2.0,,1.0666666666666667,1.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,DATHAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,3.0,165.0,15.75,False,False,False,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,33.0,10.033613445378151,1194.0,29.913132078247273,119,35.5,19.0,4.0,0.0,-0.010216887089492924,-0.06871142694585676,-0.12598314928105772,0.015876144988638353,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.47157904733034955,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-0.4398517841226692,1.791759469228055,1.3862943611198906,2.8183982582710754,0.8,1.3333333333333333,0.024242424242424242,0.25396825396825395,1.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,GANDHAMALLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,1.0,185.0,11.25,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,46.0,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.11998672712346517,-0.1886597892124073,-0.12042690248614558,-0.05625342485651128,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.23088608725523274,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,1.3862943611198906,0.6931471805599453,2.505525936990736,1.3333333333333333,4.0,0.021621621621621623,0.35555555555555557,1.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,IBRAHIMPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,2.0,158.0,11.25,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,33.0,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.010216887089492924,-0.12868560807913204,-0.12792783565927696,-0.05625342485651128,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.47157904733034955,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,1.791759469228055,1.0986122886681098,2.505525936990736,0.8,2.0,0.02531645569620253,0.35555555555555557,1.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,VASALAMARRY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,1.0,68.0,13.77,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,39.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.06510180710647905,-0.1886597892124073,-0.15293094623638154,-0.015860865743227492,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.3512325672927911,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,1.6094379124341003,0.6931471805599453,2.6925980965432883,1.0,4.0,0.058823529411764705,0.29048656499636893,1.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,GUDOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.55814461804655,4.0,2.0,,1.0666666666666667,1.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,JAMEELAPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,4.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17071093598010034,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,1.0,1.7777777777777777,1.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,KONDAMADUGU,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,4.02,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.17214160040771836,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.6134299337036377,4.0,2.0,,0.9950248756218907,1.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,MAQDOOMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,134.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.13459533181317151,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.029850746268656716,1.0666666666666667,1.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,NEMARGOMULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,140.0,2.01,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.13292845777469786,-0.20435947493855186,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.1019400787607843,4.0,4.0,0.02857142857142857,1.9900497512437814,1.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,RUDRAVALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.55814461804655,4.0,2.0,,1.0666666666666667,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,BOMMALARAMARAM (HQ),COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,3.0,415.0,16.5,False,False,False,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,39.5,10.033613445378151,1194.0,29.913132078247273,119,35.5,19.0,4.0,0.0,-0.06510180710647905,-0.06871142694585676,-0.05653006434465611,0.027897739962829956,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.3512325672927911,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-0.4398517841226692,1.6094379124341003,1.3862943611198906,2.8622008809294686,1.0,1.3333333333333333,0.00963855421686747,0.24242424242424243,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,BUNDAKATTI PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,13.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1682106249223899,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.3076923076923077,1.0666666666666667,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,MAISIREDDYPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,15.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16765500024289867,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.26666666666666666,1.0666666666666667,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,MALAYALA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,69.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15265313389663593,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.057971014492753624,1.0666666666666667,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,MEDIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,0.45,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.22936439248487042,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,0.37156355643248307,4.0,2.0,,8.88888888888889,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,NAGINENIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,16.0,0.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16737718790315306,-0.22455575449519374,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.25,5.333333333333333,1.0
YADADRI,BHONGIR,BIBINAGAR,BOMMALA RAMARAM,YAVAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,77.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15043063517867108,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.05194805194805195,1.0666666666666667,1.0
YADADRI,BHONGIR,ALER,ALAIR,ALAIR(HQ),COTTAGE INDUSTRIES AND DHOBIGHATS,4,115,66.0,10791.0,437.81,True,True,True,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,2.0,10.033613445378151,1194.0,29.913132078247273,119,4.0,19.0,4.0,0.0,6.02712431477898,3.7096619844504857,2.8260507728557562,6.780988644731717,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-1.0455391828940896,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-1.0430357599379163,4.7535901911063645,4.204692619390966,6.0840665175671065,0.034782608695652174,0.06060606060606061,0.0003706792697618386,0.009136383362645897,1.0
YADADRI,BHONGIR,ALER,ALAIR,GUDNALAGUDEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,3.0,1.5,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,4.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17098874831984595,-0.21253415952100216,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,1.3333333333333333,2.6666666666666665,1.0
YADADRI,BHONGIR,ALER,ALAIR,KOLANPAK,COTTAGE INDUSTRIES AND DHOBIGHATS,4,69,33.0,7214.0,251.79,True,True,True,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,6.0,10.033613445378151,1194.0,29.913132078247273,119,9.0,19.0,4.0,0.0,3.5024179939976188,1.7305140070524017,1.8323160335857218,3.7993125152662204,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.9714798105632845,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-0.9472922717132739,4.248495242049359,3.5263605246161616,5.532559104528279,0.057971014492753624,0.12121212121212122,0.0005544774050457444,0.015886254418364512,1.0
YADADRI,BHONGIR,ALER,ALAIR,MANDANPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.1786549963416462,4.0,2.0,,1.7777777777777777,1.0
YADADRI,BHONGIR,ALER,ALAIR,MANTHAPURI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,2.0,0.0,18.75,False,False,False,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,33.0,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,4.0,0.0,-0.010216887089492924,-0.12868560807913204,-0.17182218533908278,0.06396252488540477,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.47157904733034955,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,1.791759469228055,1.0986122886681098,2.9831534913471307,0.8,2.0,,0.21333333333333335,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,BHUDAN POCHAMPALLY,POCHAMPALLY-B,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,760.0,11.25,False,False,True,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,8.0,0.0,-0.22975656715743742,-0.1886597892124073,0.039315192867578105,-0.05625342485651128,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,2.505525936990736,4.0,4.0,0.005263157894736842,0.35555555555555557,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,BHUDAN POCHAMPALLY,POCHAMPALLY-D,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,104.0,13.5,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,8.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1429297020055397,-0.020188639933936464,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,2.6741486494265287,4.0,4.0,0.038461538461538464,0.2962962962962963,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,S-LINGOTAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,8.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL (HQ),COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,44.0,6.0,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,57.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,8.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.1595984423902761,-0.1404045896758525,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.01796539180416785,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,1.0986122886681098,0.6931471805599453,1.9459101490553132,2.0,4.0,0.09090909090909091,0.6666666666666666,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL-A CYCLE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,513.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,100.0,19.0,8.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.02930445504958668,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.7952392139752178,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.007797270955165692,1.0666666666666667,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL-B CYCLE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,4.0,1140.0,16.5,False,True,True,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,39.5,10.033613445378151,1194.0,29.913132078247273,119,30.0,19.0,8.0,0.0,-0.06510180710647905,-0.008737245812581482,0.14488388197090854,0.027897739962829956,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.3512325672927911,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-0.5451696211697759,1.6094379124341003,1.6094379124341003,2.8622008809294686,1.0,1.0,0.0035087719298245615,0.24242424242424243,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,CHOUTUTTAL-C CYCLE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,6,6.0,2935.0,30.98,False,True,True,True,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,28.0,10.033613445378151,1194.0,29.913132078247273,119,25.0,19.0,8.0,0.0,0.0446680329274932,0.11121111645396907,0.643557031814272,0.25999466693122253,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,-0.564153262743856,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,-0.6409131093944183,1.9459101490553132,1.9459101490553132,3.4651107074058083,0.6666666666666666,0.6666666666666666,0.001362862010221465,0.1291155584247902,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,DHARMOJI GUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,8.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,1.55814461804655,4.0,2.0,,1.0666666666666667,1.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,JAIKESARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,2.0,0.0,0.41,False,False,False,False,4.0,476,0.0,119,60.0,12.285714285714286,1462,32.94066130286729,119,92.5,10.033613445378151,1194.0,29.913132078247273,119,59.5,19.0,8.0,0.0,-0.22975656715743742,-0.12868560807913204,-0.17182218533908278,-0.23000554421682728,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,2.0435461529873193,0.8348286779186121,1.636861970426355,0.03950560505716051,0.6300541160903774,2.031075886318844,0.8099508501889272,1.5698208007561332,0.03950560505716051,0.01971695935561435,0.6931471805599453,1.0986122886681098,0.3435897043900769,4.0,2.0,,9.75609756097561,1.0
